applicant_id,age,education_level,gig_platforms,num_platforms,work_experience,monthly_income,seasonal_variation,income_volatility,savings_balance,debt_to_income_ratio,credit_score,existing_loans,loan_amount_requested,transaction_frequency,avg_monthly_expenses,credit_card_utilization,subscription_services,financial_emergencies_last_year,inflation_rate,reason_for_loan,platform_ratings,customer_feedback_score,work_consistency,penalties,alternative_income_source,loan_coapplicant,location,urban_rural,avg_platform_tenure,family_dependents,cost_of_living_index,loan_approved
1523,34,,Dunzo,1,,52593.0,1.35,8039,102751.0,0.15458976203530725,765.0,0,13793,31,55773.0,21,0,1,3.94,Business Expansion,Dunzo:4.9,101.7,2,3,Yes,No,Delhi,Rural,31.0,2.0,1.25,0
4269,27,High School,UrbanClap,1,,61410.0,1.35,7482,83574.0,0.2899366854608907,900.0,0,150713,41,8386.0,38,3,3,3.07,Other,UrbanClap:3.7,70.9,3,0,No,No,Telangana,Urban,42.0,,1.07,1
946,50,Graduate,"Ola, Rapido",2,12.0,,1.4,6969,141951.0,0.23858813078042587,900.0,0,102827,96,22584.0,49,0,0,4.4,Debt Consolidation,Ola:4.5; Rapido:3.7,80.3,3,0,No,No,Tamil Nadu,Rural,28.5,0.0,1.05,1
104,35,Graduate,Zomato,1,9.0,,1.35,5380,74397.0,0.273743113941497,700.0,0,41373,51,8001.0,72,2,4,4.84,Vehicle Purchase,Zomato:3.3,65.0,7,0,No,Yes,Telangana,Rural,8.0,3.0,1.07,0
2960,28,High School,Rapido,1,0.0,40271.0,1.3,10974,60221.0,0.23354341032837014,682.0,0,14297,44,51290.0,22,0,0,4.55,Debt Consolidation,Rapido:5.0,101.6,5,0,Yes,Yes,Tamil Nadu,Rural,49.0,0.0,1.05,1
4289,57,Graduate,Uber,1,2.0,34663.0,1.0,3883,83874.0,0.1541376801235208,641.0,0,413115,88,18197.0,12,1,2,6.21,Business Expansion,Uber:4.5,94.9,3,0,No,No,Delhi,Rural,40.0,2.0,1.25,0
387,31,Graduate,"Dunzo, Swiggy",2,0.0,,1.2,5098,55403.0,0.1082837424106749,,0,16514,54,35826.0,14,3,0,6.37,Vehicle Purchase,Dunzo:4.4; Swiggy:5.0,90.8,3,0,No,No,Gujarat,Rural,36.0,0.0,1.0,0
2370,22,Postgraduate,"Amazon Flex, UrbanClap, Swiggy",3,9.0,33702.0,1.1,5963,45156.0,0.40370978400546476,605.0,2,40191,51,47293.0,39,4,0,3.41,Education,Amazon Flex:3.1; UrbanClap:4.8; Swiggy:3.2,70.7,5,0,No,No,Rajasthan,Rural,36.0,,0.93,0
2279,35,,"Uber, Upwork",2,9.0,6325.0,1.15,465,16058.0,0.23101068268786895,327.0,0,26818,42,57540.0,34,1,3,7.75,Vehicle Purchase,Uber:3.5; Upwork:3.0,61.3,7,0,Yes,No,Maharashtra,Urban,55.5,1.0,1.15,0
4633,44,High School,"Amazon Flex, Dunzo",2,12.0,56447.0,1.25,9092,,0.1913498122106488,900.0,1,13110,59,36436.0,89,3,4,7.75,Education,Amazon Flex:3.4; Dunzo:3.5,71.0,4,0,Yes,No,Telangana,Urban,37.5,0.0,1.07,1
3954,23,High School,Uber,1,,,1.45,4100,84055.0,0.29088390427266386,884.0,0,145968,88,51935.0,56,2,1,7.58,Business Expansion,Uber:4.6,92.2,5,1,Yes,Yes,Rajasthan,Urban,6.0,0.0,0.93,1
4020,59,High School,"Swiggy, Ola",2,13.0,48793.0,1.15,2755,77799.0,0.16195270567841624,777.0,0,28687,46,29739.0,88,4,1,6.32,Home Renovation,Swiggy:4.7; Ola:4.3,90.4,7,1,No,No,Maharashtra,Urban,22.0,2.0,1.15,1
2335,54,Graduate,Rapido,1,14.0,38254.0,1.15,10331,93263.0,0.3026279598922668,704.0,1,21100,39,,42,2,4,3.25,Education,Rapido:4.4,84.9,1,0,No,Yes,Maharashtra,,39.0,1.0,1.15,0
4838,23,,Fiverr,1,3.0,38742.0,1.45,10137,111250.0,0.2323254827369251,665.0,0,373965,41,63138.0,34,2,2,5.63,Debt Consolidation,Fiverr:4.9,93.8,1,0,No,Yes,Maharashtra,Urban,10.0,0.0,1.15,0
2832,44,Graduate,Uber,1,,23685.0,0.9500000000000001,1785,60944.0,0.14834696009900675,543.0,0,334298,53,28855.0,10,0,3,6.78,Home Renovation,Uber:3.1,60.9,4,0,Yes,No,West Bengal,Urban,9.0,2.0,0.9,0
1355,44,Graduate,"Upwork, Fiverr",2,4.0,51139.0,1.2,9485,131934.0,0.18590138448709892,761.0,0,21629,96,12561.0,72,2,2,5.02,Medical Emergency,Upwork:3.9; Fiverr:3.1,73.3,1,1,No,No,West Bengal,Rural,31.5,4.0,0.9,0
3234,57,High School,"Fiverr, Uber",2,5.0,19537.0,1.15,1105,49605.0,0.163565256872096,489.0,0,24537,56,,10,1,2,7.78,Debt Consolidation,Fiverr:3.6; Uber:4.1,76.6,4,0,Yes,No,Rajasthan,Urban,18.5,0.0,0.93,0
1652,29,Graduate,"Zomato, UrbanClap",2,12.0,22505.0,0.9500000000000001,3818,53926.0,0.22039814338690933,526.0,0,34347,29,,78,0,3,3.31,Other,Zomato:3.8; UrbanClap:3.9,81.9,1,0,Yes,No,Rajasthan,Rural,19.5,1.0,0.93,0
1489,32,Postgraduate,"Upwork, Ola",2,,50628.0,1.05,9442,131013.0,0.2816568333835118,789.0,0,485417,18,23386.0,50,1,2,4.12,Debt Consolidation,Upwork:4.6; Ola:3.1,77.6,7,0,Yes,No,Telangana,Rural,40.0,2.0,1.07,1
2507,24,High School,Amazon Flex,1,9.0,,1.0,13847,101593.0,0.1616598384554161,,0,48924,56,12640.0,12,3,0,5.19,Debt Consolidation,Amazon Flex:3.8,75.5,1,0,Yes,Yes,Delhi,Rural,53.0,,1.25,0
4584,55,Postgraduate,Rapido,1,14.0,32055.0,0.9,4906,,0.18716542266941866,584.0,0,21543,27,45144.0,17,1,2,4.08,Medical Emergency,Rapido:4.5,85.7,1,0,No,No,Tamil Nadu,Urban,44.0,1.0,1.05,0
1469,28,Postgraduate,UrbanClap,1,7.0,49727.0,1.3,4823,132722.0,0.19484422900054618,735.0,0,16600,59,41175.0,81,4,4,7.32,Medical Emergency,UrbanClap:4.1,77.8,7,1,No,Yes,Karnataka,Rural,59.0,1.0,1.1,1
327,43,High School,"UrbanClap, Upwork",2,9.0,20813.0,1.45,2515,30872.0,0.24451394429846973,473.0,1,13203,74,,77,0,4,5.15,Medical Emergency,UrbanClap:4.6; Upwork:4.4,88.8,5,0,No,Yes,Gujarat,Rural,11.0,3.0,1.0,0
2221,29,Graduate,Uber,1,3.0,44563.0,1.35,8013,56921.0,0.12382528813903255,,0,277601,78,25444.0,85,0,3,3.16,Business Expansion,Uber:3.2,62.5,7,0,No,No,Telangana,Rural,39.0,0.0,1.07,0
4297,48,Postgraduate,"Rapido, Amazon Flex",2,8.0,25659.0,0.9500000000000001,7161,34467.0,0.13731312427999837,517.0,0,142966,11,47157.0,64,3,1,7.39,Debt Consolidation,Rapido:3.4; Amazon Flex:4.1,74.1,4,0,Yes,No,Maharashtra,Rural,30.5,0.0,1.15,0
1165,55,Postgraduate,Ola,1,,39015.0,0.9,8436,86634.0,0.17315850370005242,,0,182266,52,,69,4,4,3.15,Medical Emergency,Ola:3.3,69.1,4,0,Yes,No,Telangana,Urban,25.0,2.0,1.07,0
4359,29,Graduate,"Swiggy, Fiverr, UrbanClap",3,10.0,68692.0,1.35,20464,98974.0,0.13223641306557973,900.0,0,39324,95,38379.0,26,1,4,3.83,Vehicle Purchase,Swiggy:3.1; Fiverr:3.0; UrbanClap:4.9,74.7,3,0,Yes,No,Maharashtra,Urban,30.333333333333332,2.0,1.15,1
1384,36,High School,"Fiverr, Upwork, UrbanClap",3,10.0,21082.0,0.8,5437,51848.0,0.18628577980861855,493.0,0,38728,39,,19,1,2,5.09,Medical Emergency,Fiverr:4.5; Upwork:4.2; UrbanClap:3.9,84.4,5,0,No,No,Bihar,Rural,18.0,0.0,0.85,0
2343,35,High School,"Upwork, Zomato",2,13.0,42503.0,1.35,6400,55872.0,0.24934902577635024,,0,441314,30,,39,4,2,4.09,Home Renovation,Upwork:4.0; Zomato:4.1,79.3,7,0,Yes,No,Karnataka,Rural,23.5,0.0,1.1,0
1045,35,Graduate,Rapido,1,5.0,30985.0,0.9500000000000001,3202,81122.0,0.3916581354700654,610.0,2,46982,54,20395.0,10,0,1,5.28,Vehicle Purchase,Rapido:3.1,62.7,3,0,Yes,No,Gujarat,Rural,8.0,2.0,1.0,0
3600,40,Graduate,"Fiverr, Dunzo",2,11.0,52553.0,1.0,4327,146357.0,0.1272909380025976,835.0,1,21312,78,42364.0,88,4,4,4.4,Education,Fiverr:4.6; Dunzo:4.8,98.8,2,0,No,No,Karnataka,,47.0,0.0,1.1,0
3295,26,Graduate,Amazon Flex,1,3.0,47831.0,1.4,9826,85027.0,0.2097603453202163,,0,30873,49,10724.0,71,2,0,5.34,Business Expansion,Amazon Flex:3.0,64.7,1,0,Yes,No,Karnataka,Urban,57.0,3.0,1.1,0
3835,36,High School,"Ola, Dunzo",2,1.0,23251.0,1.45,6621,49608.0,0.11715739608012032,534.0,0,48377,95,,22,1,0,4.54,Debt Consolidation,Ola:4.7; Dunzo:4.9,96.6,7,0,Yes,No,Karnataka,Urban,48.0,1.0,1.1,0
1562,34,High School,UrbanClap,1,3.0,14094.0,0.8,2245,19364.0,0.2444348742828766,411.0,0,405682,24,29214.0,22,0,3,7.16,Business Expansion,UrbanClap:4.2,83.3,6,0,No,No,Maharashtra,Rural,48.0,2.0,1.15,0
2533,49,High School,Fiverr,1,12.0,62196.0,1.25,8191,,0.12317684614532838,900.0,0,47109,38,40339.0,45,2,4,7.53,Other,Fiverr:4.2,82.4,7,1,Yes,No,Delhi,Rural,10.0,2.0,1.25,1
2228,46,,UrbanClap,1,12.0,29461.0,0.9,3243,62296.0,0.1740676777539295,510.0,1,41444,87,12618.0,25,2,4,4.88,Vehicle Purchase,UrbanClap:4.6,91.0,3,0,No,No,Delhi,Rural,49.0,0.0,1.25,0
4665,33,Graduate,UrbanClap,1,6.0,,1.35,2919,72557.0,0.2654878466758114,,0,402071,96,,68,0,2,4.89,Debt Consolidation,UrbanClap:3.1,65.0,4,1,No,No,West Bengal,Rural,19.0,0.0,0.9,0
4663,37,Graduate,"Amazon Flex, Rapido",2,1.0,32015.0,1.25,2592,56309.0,0.2133065931190866,593.0,0,34200,15,8641.0,59,0,3,5.63,Home Renovation,Amazon Flex:3.9; Rapido:4.5,85.0,4,0,Yes,No,Gujarat,Rural,45.5,0.0,1.0,0
569,49,Postgraduate,Swiggy,1,,,1.0,7509,43905.0,0.2621051568729374,567.0,0,14321,23,46918.0,39,3,1,6.06,Home Renovation,Swiggy:3.6,71.9,2,0,No,No,Uttar Pradesh,Rural,49.0,4.0,0.95,0
2914,56,High School,Dunzo,1,14.0,32844.0,0.8,4862,95381.0,0.16335903410654143,580.0,0,48357,76,56519.0,12,4,1,4.43,Education,Dunzo:5.0,95.5,2,1,Yes,No,Delhi,Rural,25.0,1.0,1.25,0
3512,50,High School,Uber,1,0.0,43141.0,1.2,12839,,0.21397699543084436,678.0,0,19004,46,12775.0,33,0,3,4.22,Other,Uber:3.5,73.7,6,0,No,Yes,Uttar Pradesh,Rural,30.0,1.0,0.95,1
772,51,Graduate,"Uber, Dunzo, Amazon Flex",3,3.0,46089.0,1.4,8805,114073.0,0.402632143073954,754.0,2,392993,96,27426.0,39,0,0,5.67,Other,Uber:4.1; Dunzo:3.8; Amazon Flex:3.7,82.1,1,2,No,No,Gujarat,Urban,29.333333333333332,2.0,1.0,0
3965,33,High School,"UrbanClap, Zomato, Ola",3,3.0,65425.0,1.35,4604,133261.0,0.12041423072550728,900.0,0,31132,24,,21,0,2,6.69,Other,UrbanClap:4.4; Zomato:3.1; Ola:5.0,82.9,1,1,Yes,No,Karnataka,Urban,25.0,5.0,1.1,0
278,27,High School,UrbanClap,1,6.0,13365.0,1.1,2257,36201.0,0.3435957866347506,459.0,1,15125,94,10224.0,79,3,3,7.5,Vehicle Purchase,UrbanClap:3.5,67.8,1,0,No,No,Maharashtra,Urban,10.0,1.0,1.15,0
4910,27,Graduate,"Swiggy, Zomato",2,14.0,47853.0,1.5,4900,58027.0,0.23850086055557398,766.0,0,43361,41,19920.0,69,2,4,7.06,Vehicle Purchase,Swiggy:4.8; Zomato:3.5,81.5,2,1,No,No,Maharashtra,Urban,19.5,0.0,1.15,0
2599,46,Postgraduate,Rapido,1,,17155.0,0.8,1606,38082.0,0.18086063291351528,476.0,1,417303,86,33480.0,56,2,2,3.11,Home Renovation,Rapido:4.7,89.2,3,0,No,No,Delhi,Rural,21.0,,1.25,0
1049,58,Graduate,Dunzo,1,13.0,52255.0,1.35,12466,101350.0,0.28228996265508544,822.0,0,29604,17,5909.0,77,4,0,6.12,Education,Dunzo:3.8,71.7,2,0,No,No,Delhi,Rural,13.0,3.0,1.25,0
3142,40,,Ola,1,8.0,18940.0,0.8,2783,,0.2798474803708365,494.0,0,34993,93,21163.0,73,2,2,6.85,Vehicle Purchase,Ola:4.4,88.9,3,0,No,No,Delhi,Rural,6.0,1.0,1.25,0
2418,42,High School,Ola,1,3.0,38952.0,1.4,4602,53706.0,0.16098323953074484,714.0,0,101092,67,,38,4,1,6.07,Vehicle Purchase,Ola:4.2,84.2,1,0,Yes,No,Gujarat,Rural,37.0,2.0,1.0,0
4953,48,Graduate,"UrbanClap, Dunzo",2,14.0,23844.0,0.9500000000000001,1406,36515.0,0.19378209703636273,541.0,0,21411,10,32232.0,59,0,0,3.41,Business Expansion,UrbanClap:3.6; Dunzo:4.1,75.9,7,1,No,No,Telangana,Rural,50.5,1.0,1.07,0
745,47,High School,Rapido,1,6.0,,1.3,2030,58588.0,0.2684552693848906,,1,18698,91,46616.0,72,2,0,7.11,Medical Emergency,Rapido:4.0,75.5,1,0,No,No,Gujarat,Rural,44.0,1.0,1.0,0
4196,49,Graduate,Amazon Flex,1,,25499.0,1.3,5302,40346.0,0.17498625172317156,543.0,1,27837,24,26856.0,55,0,4,5.28,Education,Amazon Flex:4.8,95.2,7,0,Yes,Yes,West Bengal,Rural,53.0,1.0,0.9,0
2868,24,Postgraduate,Upwork,1,6.0,31160.0,1.1,5824,54913.0,0.19397991047654992,545.0,2,19401,68,36364.0,16,0,3,6.9,Other,Upwork:3.1,62.0,2,1,Yes,No,Delhi,Urban,50.0,0.0,1.25,0
365,24,Postgraduate,"UrbanClap, Fiverr",2,8.0,29753.0,0.9,5231,64344.0,0.2907119763465944,545.0,0,28585,27,48845.0,25,4,2,3.79,Other,UrbanClap:3.7; Fiverr:3.6,74.9,5,2,No,No,West Bengal,Urban,29.5,2.0,0.9,0
4308,39,High School,"Ola, Swiggy",2,4.0,16775.0,1.0,4144,26417.0,0.15076781631717873,475.0,0,25998,15,53736.0,76,1,2,3.12,Business Expansion,Ola:3.9; Swiggy:4.6,82.5,2,0,No,No,Telangana,Rural,52.0,2.0,1.07,0
3878,37,High School,"Zomato, Fiverr, Dunzo",3,3.0,54414.0,1.05,10263,149770.0,0.1483853911971425,822.0,0,398257,18,32493.0,60,1,3,4.65,Education,Zomato:3.6; Fiverr:4.1; Dunzo:4.2,78.9,5,0,No,No,Delhi,Urban,33.0,0.0,1.25,1
1380,31,High School,Upwork,1,0.0,64221.0,1.5,4413,104823.0,0.29578939066077325,900.0,0,12976,46,30678.0,76,1,3,7.48,Home Renovation,Upwork:4.9,102.4,4,0,No,No,Uttar Pradesh,Rural,40.0,1.0,0.95,1
2056,32,High School,Amazon Flex,1,5.0,46203.0,1.15,5163,81703.0,0.2116821184551423,786.0,0,41051,68,14738.0,20,4,2,7.76,Other,Amazon Flex:4.0,81.2,5,1,No,No,Gujarat,Rural,16.0,1.0,1.0,1
3077,29,,Dunzo,1,13.0,50428.0,1.45,2548,119210.0,0.1597011179678369,835.0,0,16733,88,24278.0,78,2,1,4.03,Other,Dunzo:3.8,80.1,2,0,Yes,No,West Bengal,Rural,3.0,1.0,0.9,0
2691,40,High School,Uber,1,7.0,41104.0,1.35,10178,63984.0,0.13379310493434643,654.0,0,32820,44,51015.0,65,3,0,6.24,Education,Uber:4.5,91.4,7,0,No,No,Maharashtra,Rural,50.0,0.0,1.15,0
4862,57,High School,Zomato,1,7.0,44979.0,1.05,9078,130752.0,0.21535715134973998,,1,40193,25,64203.0,55,4,2,5.94,Other,Zomato:4.9,94.7,5,0,No,Yes,Uttar Pradesh,Rural,27.0,2.0,0.95,1
1934,51,Graduate,"Dunzo, Rapido, Upwork",3,0.0,80500.0,1.4,13499,188918.0,0.2503577661619973,,0,463480,85,6536.0,19,4,2,4.3,Medical Emergency,Dunzo:3.8; Rapido:3.1; Upwork:4.2,71.9,1,0,Yes,No,Tamil Nadu,Urban,37.0,3.0,1.05,0
548,36,Graduate,Zomato,1,13.0,24964.0,0.9,4459,46371.0,0.13965903650405592,577.0,0,15697,57,61165.0,47,2,1,6.68,Vehicle Purchase,Zomato:4.1,77.5,4,0,No,No,Maharashtra,Rural,42.0,2.0,1.15,0
4352,42,Graduate,"UrbanClap, Rapido, Swiggy",3,13.0,42411.0,0.9500000000000001,7739,,0.15279834943973145,,0,45537,78,,89,3,3,4.68,Other,UrbanClap:3.3; Rapido:4.3; Swiggy:3.7,76.1,5,0,No,No,West Bengal,Rural,22.0,0.0,0.9,0
4732,41,High School,"Uber, Fiverr",2,,35364.0,1.15,1973,44399.0,0.12002458927143106,705.0,0,44684,14,54282.0,79,2,4,3.66,Medical Emergency,Uber:4.0; Fiverr:4.6,90.9,3,0,No,No,Tamil Nadu,Rural,31.0,2.0,1.05,1
504,58,High School,Ola,1,3.0,37498.0,1.45,5514,60089.0,0.2705414588012838,701.0,1,144817,55,9371.0,32,4,4,7.01,Debt Consolidation,Ola:4.5,94.9,2,2,No,No,Telangana,Rural,48.0,2.0,1.07,0
407,33,High School,Dunzo,1,8.0,58809.0,1.2,9326,,0.2432241594261989,,0,28847,99,67226.0,74,3,3,5.34,Business Expansion,Dunzo:3.6,71.7,1,0,Yes,Yes,Gujarat,Urban,40.0,2.0,1.0,0
4791,47,Graduate,"Ola, Upwork",2,2.0,58408.0,0.9500000000000001,17253,132529.0,0.17667892887297443,808.0,0,53609,21,22025.0,46,1,2,6.48,Education,Ola:3.8; Upwork:4.3,81.1,2,0,No,No,Gujarat,Urban,43.0,2.0,1.0,0
4082,32,High School,Zomato,1,8.0,23202.0,0.8500000000000001,3487,45811.0,0.19618589391268593,540.0,0,483915,75,27970.0,28,0,0,6.47,Medical Emergency,Zomato:3.4,64.2,5,0,Yes,Yes,Tamil Nadu,Urban,31.0,0.0,1.05,0
4026,53,Graduate,UrbanClap,1,13.0,24551.0,0.8500000000000001,3862,34566.0,0.15717573882199165,518.0,1,422798,80,58783.0,63,1,2,7.76,Debt Consolidation,UrbanClap:4.2,87.8,7,0,No,No,Delhi,Urban,5.0,1.0,1.25,0
3824,38,Postgraduate,Rapido,1,4.0,4465.0,0.8,1201,7155.0,0.31341481670594784,,2,13220,44,5670.0,32,3,1,3.81,Education,Rapido:3.1,63.2,7,0,No,No,Rajasthan,Urban,47.0,0.0,0.93,0
1226,43,Graduate,Dunzo,1,13.0,21183.0,1.15,4366,25971.0,0.14414362152795773,514.0,0,25913,15,56470.0,70,3,4,7.5,Business Expansion,Dunzo:3.4,67.8,6,0,No,No,Maharashtra,Rural,32.0,2.0,1.15,0
2274,43,Graduate,"UrbanClap, Swiggy",2,0.0,47345.0,1.2,5755,91076.0,0.25024316386605183,737.0,2,18803,55,49498.0,33,3,3,5.0,Debt Consolidation,UrbanClap:4.6; Swiggy:4.3,92.6,4,0,Yes,No,West Bengal,Rural,39.0,3.0,0.9,1
1566,29,High School,Dunzo,1,14.0,16907.0,0.8500000000000001,3450,49216.0,0.12442228857595716,402.0,0,41076,33,59768.0,41,2,1,4.34,Medical Emergency,Dunzo:4.5,89.6,1,0,No,No,Rajasthan,Rural,55.0,1.0,0.93,0
4047,57,High School,Amazon Flex,1,9.0,52616.0,1.45,6938,146330.0,0.22414109936001764,,0,31360,44,17333.0,28,3,1,4.5,Education,Amazon Flex:3.7,71.1,7,3,Yes,No,Gujarat,Rural,22.0,2.0,1.0,1
1008,22,Graduate,"Swiggy, Upwork, Amazon Flex",3,10.0,,1.15,7861,125590.0,0.3555451373117837,705.0,1,499738,84,33876.0,72,4,3,7.11,Business Expansion,Swiggy:3.0; Upwork:4.2; Amazon Flex:3.4,66.4,6,0,No,No,Delhi,Rural,42.333333333333336,0.0,1.25,0
3919,52,,Zomato,1,0.0,39075.0,1.2,5311,67570.0,0.13344666974706842,719.0,0,14958,35,67297.0,66,2,1,6.12,Home Renovation,Zomato:4.8,95.0,1,0,No,No,Bihar,Rural,15.0,2.0,0.85,0
3098,29,Graduate,"Fiverr, Uber",2,1.0,75786.0,1.4,6848,207779.0,0.12159163525107781,900.0,0,488458,23,47379.0,13,3,3,5.76,Home Renovation,Fiverr:4.3; Uber:4.3,90.1,7,0,No,No,Delhi,Urban,47.0,3.0,1.25,1
1276,29,Graduate,"Fiverr, Swiggy",2,,69888.0,1.4,20775,205616.0,0.23288537670550888,900.0,1,213570,44,52468.0,68,1,4,5.34,Education,Fiverr:4.9; Swiggy:3.3,77.8,1,0,No,No,Tamil Nadu,Rural,13.5,1.0,1.05,0
2316,39,High School,"Ola, Amazon Flex",2,2.0,67230.0,1.35,13250,168390.0,0.1447659358949103,900.0,1,23758,59,11800.0,14,4,3,5.52,Business Expansion,Ola:4.4; Amazon Flex:4.1,83.9,5,0,Yes,No,Tamil Nadu,Urban,21.5,2.0,1.05,1
3151,56,High School,"Upwork, Fiverr, Swiggy",3,3.0,44504.0,1.05,12538,119320.0,0.24752768428339128,725.0,0,217553,46,16577.0,64,2,1,5.45,Education,Upwork:4.5; Fiverr:3.2; Swiggy:3.3,77.0,4,0,No,No,Karnataka,Rural,20.666666666666668,1.0,1.1,1
3377,22,Graduate,Zomato,1,0.0,37125.0,1.4,2249,59594.0,0.1307619404965828,668.0,0,27825,13,,80,1,3,5.56,Vehicle Purchase,Zomato:4.1,86.9,2,1,No,No,Karnataka,Rural,9.0,2.0,1.1,0
1524,51,Postgraduate,"Fiverr, UrbanClap",2,7.0,37405.0,1.1,5674,71139.0,0.2731235956538274,638.0,0,405718,52,25672.0,43,1,0,5.19,Debt Consolidation,Fiverr:4.9; UrbanClap:3.1,84.4,3,1,No,Yes,Karnataka,Rural,31.0,1.0,1.1,0
1724,27,Graduate,"Amazon Flex, Uber",2,6.0,48903.0,1.1,8901,103313.0,0.2711924066866508,745.0,0,18820,85,31746.0,78,3,0,5.39,Medical Emergency,Amazon Flex:4.1; Uber:3.8,77.8,5,0,No,Yes,Tamil Nadu,Rural,51.0,0.0,1.05,1
1831,25,,"Uber, UrbanClap, Ola",3,3.0,27731.0,0.8500000000000001,3451,56379.0,0.14768159170238773,567.0,0,31080,38,,31,1,0,4.42,Business Expansion,Uber:5.0; UrbanClap:3.8; Ola:4.7,94.2,1,0,No,No,Maharashtra,Rural,13.333333333333334,0.0,1.15,0
3522,38,High School,Dunzo,1,12.0,30097.0,1.1,7917,81779.0,0.3280749597362439,616.0,2,21031,82,37727.0,20,0,2,3.37,Education,Dunzo:4.8,96.5,7,0,No,No,Rajasthan,Rural,4.0,0.0,0.93,0
3040,34,Graduate,Zomato,1,,28605.0,0.9500000000000001,5336,39074.0,0.1517584201330649,593.0,0,282852,52,11154.0,54,0,3,3.82,Other,Zomato:4.8,93.1,5,0,No,No,Delhi,Rural,59.0,1.0,1.25,0
725,49,High School,Fiverr,1,6.0,35395.0,1.45,10145,94832.0,0.27325899200435166,609.0,0,286049,35,34517.0,17,1,4,6.19,Other,Fiverr:3.8,71.7,2,1,No,No,Gujarat,Urban,32.0,0.0,1.0,0
3995,41,Graduate,"Fiverr, Upwork, Swiggy",3,9.0,66969.0,1.45,16358,172924.0,0.29833388264667937,900.0,0,25848,34,47256.0,54,4,0,7.62,Business Expansion,Fiverr:4.3; Upwork:3.9; Swiggy:4.8,87.9,2,2,Yes,No,Gujarat,Rural,8.666666666666666,1.0,1.0,0
222,37,Postgraduate,"Uber, Rapido",2,2.0,36119.0,1.15,6309,60112.0,0.11744208018379095,614.0,0,12352,66,53823.0,64,1,1,5.88,Other,Uber:4.1; Rapido:3.7,77.2,5,0,Yes,No,Rajasthan,Rural,27.5,2.0,0.93,0
1961,59,Graduate,Zomato,1,8.0,28545.0,1.2,3364,66053.0,0.1916686034984559,571.0,0,38094,91,,66,2,3,3.51,Business Expansion,Zomato:4.7,98.5,5,0,Yes,No,Karnataka,Rural,41.0,0.0,1.1,0
1101,44,,Amazon Flex,1,1.0,30318.0,1.3,3874,43128.0,0.1425782411832219,656.0,0,89517,58,56298.0,66,0,0,7.76,Education,Amazon Flex:4.9,100.5,2,0,No,Yes,Gujarat,Rural,3.0,2.0,1.0,0
3126,44,Graduate,"Zomato, Ola",2,12.0,58860.0,1.35,6380,102418.0,0.2505134589267191,871.0,0,11234,72,54826.0,73,0,3,6.42,Debt Consolidation,Zomato:4.3; Ola:4.5,85.6,3,0,Yes,No,Gujarat,Rural,35.5,0.0,1.0,1
2675,24,High School,"UrbanClap, Dunzo, Zomato",3,13.0,50475.0,0.9,5273,,0.12039911044402758,809.0,0,32973,50,32526.0,61,1,3,3.8,Other,UrbanClap:3.0; Dunzo:4.8; Zomato:3.3,78.3,7,0,Yes,No,Telangana,Urban,15.666666666666666,1.0,1.07,1
150,45,High School,"UrbanClap, Swiggy, Zomato",3,13.0,40332.0,0.9500000000000001,4571,115638.0,0.2011475331062072,729.0,0,94868,40,12353.0,70,0,3,3.95,Other,UrbanClap:4.7; Swiggy:3.3; Zomato:4.5,86.4,6,1,Yes,No,Maharashtra,Urban,43.0,3.0,1.15,1
4465,50,Graduate,Fiverr,1,14.0,31518.0,0.9,2858,65613.0,0.14463401957000985,572.0,0,151820,92,44524.0,80,3,3,4.2,Business Expansion,Fiverr:3.8,72.5,4,0,No,No,Maharashtra,Urban,18.0,,1.15,0
4625,35,Graduate,"Fiverr, Rapido",2,3.0,,1.1,4454,144471.0,0.21708612306054215,856.0,0,32596,96,11376.0,84,3,4,4.28,Home Renovation,Fiverr:3.4; Rapido:4.5,79.9,4,0,No,No,Maharashtra,Rural,34.5,0.0,1.15,1
3821,43,High School,Amazon Flex,1,1.0,24165.0,1.1,3517,50297.0,0.12718271020961275,476.0,0,49393,90,56117.0,11,1,2,4.26,Other,Amazon Flex:3.4,69.7,5,0,No,No,West Bengal,Rural,34.0,1.0,0.9,0
2717,43,Graduate,"Dunzo, Zomato, Fiverr",3,7.0,37062.0,1.5,5144,64654.0,0.20406653869776298,666.0,0,41925,54,13537.0,61,1,3,6.0,Vehicle Purchase,Dunzo:3.3; Zomato:3.6; Fiverr:4.9,82.9,2,0,No,No,Bihar,Rural,40.666666666666664,2.0,0.85,0
358,53,Graduate,Ola,1,1.0,22408.0,1.15,6427,54889.0,0.1972966466363522,512.0,1,105828,49,37914.0,68,4,2,3.06,Medical Emergency,Ola:4.6,95.4,4,0,No,No,Delhi,Urban,30.0,1.0,1.25,0
3502,38,Graduate,Ola,1,5.0,36673.0,1.0,6561,87297.0,0.22514941291262827,712.0,0,16333,79,64483.0,17,2,3,5.26,Home Renovation,Ola:3.1,64.9,1,1,No,No,Gujarat,Rural,14.0,1.0,1.0,0
1664,41,High School,"Amazon Flex, Fiverr",2,14.0,36977.0,1.2,4504,89112.0,0.21606817538634202,614.0,2,28371,24,60641.0,54,4,0,6.99,Medical Emergency,Amazon Flex:4.7; Fiverr:3.1,81.0,5,0,No,No,Tamil Nadu,Urban,41.5,1.0,1.05,0
